1779136140,ETHUSDT,BUY,22.01,2175.23,trend_scalper,AUTO ALL-IN ENTRY,executed,0.01011847
1779136184,SOLUSDT,SELL,14.34,85.12,trend_scalper,Stop loss -1.98%,executed,0.16844548
1779136188,SOLUSDT,SELL,22.61,86.86,trend_scalper,AUTO STOP LOSS -0.6%,executed,0.26035503
1779136194,SOLUSDT,BUY,14.34,87.51,trend_scalper,Trend buy rsi=53.6 ema20>ema50,executed,0.16386699
1779136200,ETHUSDT,SELL,22.58,2231.97,trend_scalper,AUTO TAKE PROFIT +0.8%,executed,0.01011847
1779136200,SOLUSDT,BUY,22.58,87.19,trend_scalper,AUTO ALL-IN ENTRY,executed,0.25897465
1779136248,ETHUSDT,BUY,22.61,2159.55,trend_scalper,AUTO ALL-IN ENTRY,executed,0.01046977
1779136255,SOLUSDT,SELL,14.32,87.39,trend_scalper,Stop loss -4.86%,executed,0.16386699
1779136260,SOLUSDT,SELL,22.43,86.63,trend_scalper,AUTO STOP LOSS -0.6%,executed,0.25897465
1779136265,ETHUSDT,BUY,14.32,2213.28,trend_scalper,Trend buy rsi=54.1 ema20>ema50,executed,0.00647004
1779136320,ETHUSDT,BUY,22.43,2184.88,trend_scalper,AUTO ALL-IN ENTRY,executed,0.01026601
1779136335,ETHUSDT,SELL,14.17,2189.38,trend_scalper,Stop loss -6.10%,executed,0.00647004
1779136335,SOLUSDT,BUY,14.17,85.47,trend_scalper,Trend buy rsi=49.1 ema20>ema50,executed,0.16578917
1779136368,ETHUSDT,SELL,22.81,2178.29,trend_scalper,AUTO TAKE PROFIT +0.8%,executed,0.01046977
1779136368,SOLUSDT,BUY,22.81,84.85,trend_scalper,AUTO ALL-IN ENTRY,executed,0.26882734
1779136380,ETHUSDT,SELL,22.76,2216.75,trend_scalper,AUTO STOP LOSS -0.6%,executed,0.01026601
1779136380,SOLUSDT,BUY,22.76,85.85,trend_scalper,AUTO ALL-IN ENTRY,executed,0.26511357
1779136405,SOLUSDT,SELL,14.27,86.09,trend_scalper,Stop loss -2.90%,executed,0.16578917
1779136415,ETHUSDT,BUY,14.27,2212.3,trend_scalper,Trend buy rsi=58.7 ema20>ema50,executed,0.0064503
1779136440,SOLUSDT,SELL,23.07,87.01,trend_scalper,AUTO TAKE PROFIT +0.8%,executed,0.26511357
1779136475,ETHUSDT,SELL,14.38,2228.89,trend_scalper,Profit target +19.23%,executed,0.0064503
1779136485,ETHUSDT,BUY,14.38,2238.6,trend_scalper,Trend buy rsi=51.7 ema20>ema50,executed,0.00642366
1779136500,ETHUSDT,BUY,23.07,2179.48,trend_scalper,AUTO ALL-IN ENTRY,executed,0.01058509
1779136520,ETHUSDT,SELL,14.41,2243.52,trend_scalper,AUTO STOP LOSS -0.6%,executed,0.00642366
1779136520,SOLUSDT,BUY,14.41,86.55,trend_scalper,AUTO ALL-IN ENTRY,executed,0.16649336
1779136540,ETHUSDT,SELL,13.89,2162.95,trend_scalper,AUTO STOP LOSS -0.3%,executed,0.00642366
1779136540,SOLUSDT,BUY,13.89,84.8,trend_scalper,AUTO ALL-IN ENTRY,executed,0.16379717
1779136545,ETHUSDT,SELL,14.22,2213.85,trend_scalper,Profit target +2.23%,executed,0.00642366
1779136545,SOLUSDT,BUY,14.22,86.96,trend_scalper,Trend buy rsi=52.1 ema20>ema50,executed,0.16352346
1779136548,SOLUSDT,SELL,23.38,86.97,trend_scalper,AUTO TAKE PROFIT +0.8%,executed,0.26882734
1779136600,SOLUSDT,SELL,14.22,86.82,trend_scalper,AUTO TAKE PROFIT +0.4%,executed,0.16379717
1779136605,SOLUSDT,SELL,13.85,84.69,trend_scalper,Stop loss -8.81%,executed,0.16352346
1779136608,ETHUSDT,BUY,23.38,2210.77,trend_scalper,AUTO ALL-IN ENTRY,executed,0.0105755
1779136615,ETHUSDT,BUY,13.85,2203.83,trend_scalper,Trend buy rsi=52.8 ema20>ema50,executed,0.00628451
1779136620,ETHUSDT,SELL,23.61,2230.81,trend_scalper,AUTO TAKE PROFIT +0.8%,executed,0.01058509
1779136620,SOLUSDT,BUY,23.61,85.11,trend_scalper,AUTO ALL-IN ENTRY,executed,0.27740571
1779136660,ETHUSDT,BUY,14.22,2190.76,trend_scalper,AUTO ALL-IN ENTRY,executed,0.0064909
1779136668,ETHUSDT,SELL,23.02,2177.03,trend_scalper,AUTO STOP LOSS -0.6%,executed,0.0105755
1779136668,SOLUSDT,BUY,23.02,85.85,trend_scalper,AUTO ALL-IN ENTRY,executed,0.26814211
1779136675,ETHUSDT,SELL,13.99,2225.42,trend_scalper,Stop loss -1.77%,executed,0.00628451
1779136675,SOLUSDT,BUY,13.99,87.62,trend_scalper,Trend buy rsi=52.0 ema20>ema50,executed,0.15966674
1779136680,SOLUSDT,SELL,24.19,87.19,trend_scalper,AUTO TAKE PROFIT +0.8%,executed,0.27740571
1779136700,SOLUSDT,SELL,14.19,85.25,trend_scalper,AUTO STOP LOSS -0.6%,executed,0.16649336
1779136720,ETHUSDT,SELL,14.35,2211.2,trend_scalper,AUTO TAKE PROFIT +0.4%,executed,0.0064909
1779136720,SOLUSDT,BUY,14.35,85.75,trend_scalper,AUTO ALL-IN ENTRY,executed,0.16734694
1779136728,SOLUSDT,SELL,23.23,86.65,trend_scalper,AUTO TAKE PROFIT +0.8%,executed,0.26814211
1779136735,SOLUSDT,SELL,13.47,84.38,trend_scalper,Profit target +3.24%,executed,0.15966674
1779136740,ETHUSDT,BUY,24.19,2225.34,trend_scalper,AUTO ALL-IN ENTRY,executed,0.01087025
1779136760,ETHUSDT,BUY,14.19,2224.47,trend_scalper,AUTO ALL-IN ENTRY,executed,0.00637905
1779136765,SOLUSDT,BUY,13.47,85.64,trend_scalper,Trend buy rsi=50.7 ema20>ema50,executed,0.15728631
1779136780,SOLUSDT,SELL,14.51,86.68,trend_scalper,AUTO TAKE PROFIT +0.4%,executed,0.16734694
1779136788,ETHUSDT,BUY,23.23,2209.15,trend_scalper,AUTO ALL-IN ENTRY,executed,0.01051536
1779136820,ETHUSDT,SELL,14.18,2222.73,trend_scalper,AUTO STOP LOSS -0.6%,executed,0.00637905
1779136820,SOLUSDT,BUY,14.18,85.71,trend_scalper,AUTO ALL-IN ENTRY,executed,0.16544161
1779136826,SOLUSDT,SELL,13.64,86.69,trend_scalper,Profit target +5.27%,executed,0.15728631
1779136836,ETHUSDT,BUY,13.64,2185.02,trend_scalper,Trend buy rsi=58.0 ema20>ema50,executed,0.00624251
1779136840,ETHUSDT,BUY,14.51,2175.84,trend_scalper,AUTO ALL-IN ENTRY,executed,0.00666869
1779136848,ETHUSDT,SELL,23.07,2194.06,trend_scalper,AUTO STOP LOSS -0.6%,executed,0.01051536
1779136848,SOLUSDT,BUY,23.07,85.0,trend_scalper,AUTO ALL-IN ENTRY,executed,0.27141176
1779136860,ETHUSDT,SELL,24.04,2211.58,trend_scalper,AUTO STOP LOSS -0.6%,executed,0.01087025
1779136860,SOLUSDT,BUY,24.04,86.6,trend_scalper,AUTO ALL-IN ENTRY,executed,0.27759815
1779136880,SOLUSDT,SELL,14.33,86.6,trend_scalper,AUTO TAKE PROFIT +0.8%,executed,0.16544161
1779136896,ETHUSDT,SELL,13.5,2162.04,trend_scalper,Profit target +0.96%,executed,0.00624251
1779136896,SOLUSDT,BUY,13.5,86.77,trend_scalper,Trend buy rsi=61.7 ema20>ema50,executed,0.15558373
1779136900,ETHUSDT,SELL,14.41,2160.37,trend_scalper,AUTO TAKE PROFIT +0.4%,executed,0.00666869
1779136900,SOLUSDT,BUY,14.41,87.15,trend_scalper,AUTO ALL-IN ENTRY,executed,0.1653471
1779136908,SOLUSDT,SELL,23.51,86.61,trend_scalper,AUTO TAKE PROFIT +0.8%,executed,0.27141176
1779136940,ETHUSDT,BUY,14.33,2239.94,trend_scalper,AUTO ALL-IN ENTRY,executed,0.00639749
1779136956,SOLUSDT,SELL,13.4,86.1,trend_scalper,Stop loss -7.05%,executed,0.15558373
1779136966,SOLUSDT,BUY,13.4,86.7,trend_scalper,Trend buy rsi=55.5 ema20>ema50,executed,0.15455594
1779136968,ETHUSDT,BUY,23.51,2194.93,trend_scalper,AUTO ALL-IN ENTRY,executed,0.01071105
1779136980,SOLUSDT,SELL,24.32,87.62,trend_scalper,AUTO TAKE PROFIT +0.8%,executed,0.27759815
1779137000,ETHUSDT,SELL,14.15,2211.07,trend_scalper,AUTO STOP LOSS -0.6%,executed,0.00639749
1779137000,SOLUSDT,BUY,14.15,86.91,trend_scalper,AUTO ALL-IN ENTRY,executed,0.1628121
1779137020,SOLUSDT,SELL,14.37,86.93,trend_scalper,AUTO STOP LOSS -0.3%,executed,0.1653471
1779137026,SOLUSDT,SELL,13.47,87.16,trend_scalper,Stop loss -3.90%,executed,0.15455594
1779137028,ETHUSDT,SELL,23.58,2201.28,trend_scalper,AUTO TAKE PROFIT +0.8%,executed,0.01071105
1779137028,SOLUSDT,BUY,23.58,85.82,trend_scalper,AUTO ALL-IN ENTRY,executed,0.27476113
1779137040,ETHUSDT,BUY,24.32,2171.61,trend_scalper,AUTO ALL-IN ENTRY,executed,0.01119906
1779137046,ETHUSDT,BUY,13.47,2164.13,trend_scalper,Trend buy rsi=46.0 ema20>ema50,executed,0.00622421
1779137061,SOLUSDT,SELL,14.01,86.03,trend_scalper,AUTO STOP LOSS -0.6%,executed,0.1628121
1779137081,ETHUSDT,BUY,14.37,2191.43,trend_scalper,AUTO ALL-IN ENTRY,executed,0.00655736
1779137088,SOLUSDT,SELL,23.42,85.24,trend_scalper,AUTO STOP LOSS -0.6%,executed,0.27476113
1779137100,ETHUSDT,SELL,24.48,2186.07,trend_scalper,AUTO TAKE PROFIT +0.8%,executed,0.01119906
1779137100,SOLUSDT,BUY,24.48,84.37,trend_scalper,AUTO ALL-IN ENTRY,executed,0.29015053
1779137106,ETHUSDT,SELL,13.83,2222.76,trend_scalper,Stop loss -7.88%,executed,0.00622421
1779137106,SOLUSDT,BUY,13.83,86.03,trend_scalper,Trend buy rsi=52.3 ema20>ema50,executed,0.16075788
1779137121,ETHUSDT,BUY,14.01,2163.82,trend_scalper,AUTO ALL-IN ENTRY,executed,0.00647466
1779137141,ETHUSDT,SELL,14.25,2172.64,trend_scalper,AUTO TAKE PROFIT +0.4%,executed,0.00655736
1779137141,SOLUSDT,BUY,14.25,87.36,trend_scalper,AUTO ALL-IN ENTRY,executed,0.16311813
1779137148,ETHUSDT,BUY,23.42,2227.99,trend_scalper,AUTO ALL-IN ENTRY,executed,0.01051172
1779137166,SOLUSDT,SELL,13.64,84.86,trend_scalper,Profit target +4.99%,executed,0.16075788
1779137176,ETHUSDT,BUY,13.64,2227.24,trend_scalper,Trend buy rsi=49.9 ema20>ema50,executed,0.00612417
1779137181,ETHUSDT,SELL,14.48,2236.01,trend_scalper,AUTO TAKE PROFIT +0.8%,executed,0.00647466
1779137181,SOLUSDT,BUY,14.48,86.27,trend_scalper,AUTO ALL-IN ENTRY,executed,0.16784514
1779137201,SOLUSDT,SELL,14.27,87.48,trend_scalper,AUTO STOP LOSS -0.3%,executed,0.16311813
1779137236,ETHUSDT,SELL,13.43,2193.02,trend_scalper,Profit target +16.54%,executed,0.00612417
1779137236,SOLUSDT,BUY,13.43,84.28,trend_scalper,Trend buy rsi=54.3 ema20>ema50,executed,0.15934979
1779137241,SOLUSDT,SELL,14.18,84.49,trend_scalper,AUTO STOP LOSS -0.6%,executed,0.16784514
1779137261,ETHUSDT,BUY,14.27,2185.53,trend_scalper,AUTO ALL-IN ENTRY,executed,0.00652931
1779137268,ETHUSDT,SELL,23.24,2210.96,trend_scalper,AUTO STOP LOSS -0.6%,executed,0.01051172
1779137268,SOLUSDT,BUY,23.24,87.66,trend_scalper,AUTO ALL-IN ENTRY,executed,0.26511522
1779137280,SOLUSDT,SELL,24.69,85.09,trend_scalper,AUTO TAKE PROFIT +0.8%,executed,0.29015053
1779137296,SOLUSDT,SELL,13.51,84.79,trend_scalper,Profit target +0.84%,executed,0.15934979
1779137301,ETHUSDT,BUY,14.18,2220.47,trend_scalper,AUTO ALL-IN ENTRY,executed,0.00638604
1779137306,ETHUSDT,BUY,13.51,2225.6,trend_scalper,Trend buy rsi=56.8 ema20>ema50,executed,0.00607027
1779137337,ETHUSDT,SELL,13.39,2206.38,trend_scalper,SMART STOP LOSS -0.35%,executed,0.00607027
1779137340,ETHUSDT,BUY,24.69,2174.24,trend_scalper,AUTO ALL-IN ENTRY,executed,0.01135569
1779137376,ETHUSDT,SELL,13.46,2217.79,trend_scalper,Profit target +3.09%,executed,0.00607027
1779137381,ETHUSDT,SELL,14.3,2189.79,trend_scalper,AUTO TAKE PROFIT +0.4%,executed,0.00652931
1779137381,SOLUSDT,BUY,14.3,85.94,trend_scalper,AUTO ALL-IN ENTRY,executed,0.16639516
1779137388,SOLUSDT,SELL,23.19,87.46,trend_scalper,AUTO STOP LOSS -0.6%,executed,0.26511522
1779137397,SOLUSDT,BUY,13.39,84.85,trend_scalper,SMART AUTO ENTRY,executed,0.1578079
1779137400,ETHUSDT,SELL,25.38,2234.92,trend_scalper,AUTO STOP LOSS -0.6%,executed,0.01135569
1779137400,SOLUSDT,BUY,25.38,85.42,trend_scalper,AUTO ALL-IN ENTRY,executed,0.29712011
1779137437,ETHUSDT,BUY,13.46,2207.53,trend_scalper,Trend buy rsi=50.4 ema20>ema50,executed,0.00609731
1779137441,SOLUSDT,SELL,14.51,87.19,trend_scalper,AUTO STOP LOSS -0.3%,executed,0.16639516
1779137448,ETHUSDT,BUY,23.19,2232.52,trend_scalper,AUTO ALL-IN ENTRY,executed,0.01038736
1779137457,SOLUSDT,SELL,13.37,84.72,trend_scalper,SMART STOP LOSS -0.35%,executed,0.1578079
1779137481,ETHUSDT,SELL,14.21,2225.41,trend_scalper,AUTO TAKE PROFIT +0.8%,executed,0.00638604
1779137481,SOLUSDT,BUY,14.21,85.44,trend_scalper,AUTO ALL-IN ENTRY,executed,0.16631554
1779137501,ETHUSDT,BUY,14.51,2166.61,trend_scalper,AUTO ALL-IN ENTRY,executed,0.0066971
1779137507,ETHUSDT,SELL,13.23,2170.37,trend_scalper,Stop loss -11.90%,executed,0.00609731
1779137507,SOLUSDT,BUY,13.23,86.56,trend_scalper,Trend buy rsi=47.9 ema20>ema50,executed,0.15284196
1779137508,ETHUSDT,SELL,22.75,2190.15,trend_scalper,AUTO STOP LOSS -0.6%,executed,0.01038736
1779137508,SOLUSDT,BUY,22.75,86.46,trend_scalper,AUTO ALL-IN ENTRY,executed,0.26312746
1779137541,SOLUSDT,SELL,14.05,84.48,trend_scalper,AUTO TAKE PROFIT +0.8%,executed,0.16631554
1779137561,ETHUSDT,SELL,14.96,2234.12,trend_scalper,AUTO TAKE PROFIT +0.4%,executed,0.0066971
1779137561,SOLUSDT,BUY,14.96,86.11,trend_scalper,AUTO ALL-IN ENTRY,executed,0.17373127
1779137567,SOLUSDT,SELL,13.11,85.76,trend_scalper,Profit target +2.40%,executed,0.15284196
1779137568,SOLUSDT,SELL,22.87,86.92,trend_scalper,AUTO STOP LOSS -0.6%,executed,0.26312746
1779137577,ETHUSDT,BUY,13.11,2185.27,trend_scalper,Trend buy rsi=46.6 ema20>ema50,executed,0.00599926
1779137581,SOLUSDT,SELL,25.66,86.35,trend_scalper,AUTO STOP LOSS -0.6%,executed,0.29712011
1779137601,ETHUSDT,BUY,14.05,2170.88,trend_scalper,AUTO ALL-IN ENTRY,executed,0.00647203
1779137628,ETHUSDT,BUY,22.87,2215.81,trend_scalper,AUTO ALL-IN ENTRY,executed,0.01032128
1779137637,ETHUSDT,SELL,13.43,2237.89,trend_scalper,Stop loss -4.86%,executed,0.00599926
1779137637,SOLUSDT,BUY,13.43,84.44,trend_scalper,Trend buy rsi=55.6 ema20>ema50,executed,0.15904784
1779137641,ETHUSDT,BUY,25.66,2178.96,trend_scalper,AUTO ALL-IN ENTRY,executed,0.01177626
1779137661,ETHUSDT,SELL,14.25,2201.93,trend_scalper,AUTO TAKE PROFIT +0.8%,executed,0.00647203
1779137661,SOLUSDT,BUY,14.25,86.27,trend_scalper,AUTO ALL-IN ENTRY,executed,0.16517909
1779137681,SOLUSDT,SELL,14.67,84.45,trend_scalper,AUTO TAKE PROFIT +0.4%,executed,0.17373127
1779137688,ETHUSDT,SELL,22.29,2160.01,trend_scalper,AUTO STOP LOSS -0.6%,executed,0.01032128
1779137688,SOLUSDT,BUY,22.29,84.79,trend_scalper,AUTO ALL-IN ENTRY,executed,0.26288477
1779137697,SOLUSDT,SELL,13.84,86.99,trend_scalper,Profit target +7.61%,executed,0.15904784
1779137727,SOLUSDT,BUY,13.84,86.18,trend_scalper,Trend buy rsi=56.0 ema20>ema50,executed,0.16059411
1779137741,ETHUSDT,BUY,14.67,2208.42,trend_scalper,AUTO ALL-IN ENTRY,executed,0.00664276
1779137748,SOLUSDT,SELL,22.64,86.11,trend_scalper,AUTO TAKE PROFIT +0.8%,executed,0.26288477
1779137781,SOLUSDT,SELL,13.98,84.62,trend_scalper,AUTO STOP LOSS -0.6%,executed,0.16517909
1779137797,SOLUSDT,SELL,13.63,84.86,trend_scalper,Stop loss -6.07%,executed,0.16059411
1779137801,ETHUSDT,SELL,14.36,2161.83,trend_scalper,AUTO STOP LOSS -0.3%,executed,0.00664276
1779137801,SOLUSDT,BUY,14.36,85.12,trend_scalper,AUTO ALL-IN ENTRY,executed,0.16870301
1779137807,SOLUSDT,BUY,13.63,85.25,trend_scalper,Trend buy rsi=55.9 ema20>ema50,executed,0.1598827
1779137808,ETHUSDT,BUY,22.64,2206.89,trend_scalper,AUTO ALL-IN ENTRY,executed,0.01025878
1779137841,ETHUSDT,BUY,13.98,2196.93,trend_scalper,AUTO ALL-IN ENTRY,executed,0.00636343
1779137861,SOLUSDT,SELL,14.46,85.7,trend_scalper,AUTO TAKE PROFIT +0.4%,executed,0.16870301
1779137868,SOLUSDT,SELL,13.53,84.61,trend_scalper,Stop loss -8.63%,executed,0.1598827
1779137868,ETHUSDT,SELL,22.99,2240.52,trend_scalper,AUTO STOP LOSS -0.6%,executed,0.01025878
1779137868,SOLUSDT,BUY,22.99,87.11,trend_scalper,AUTO ALL-IN ENTRY,executed,0.26391918
1779137881,ETHUSDT,SELL,25.59,2172.71,trend_scalper,AUTO STOP LOSS -0.6%,executed,0.01177626
1779137881,SOLUSDT,BUY,25.59,85.2,trend_scalper,AUTO ALL-IN ENTRY,executed,0.30035211
1779137888,ETHUSDT,BUY,13.53,2161.0,trend_scalper,Trend buy rsi=65.3 ema20>ema50,executed,0.00626099
1779137901,ETHUSDT,SELL,14.06,2209.94,trend_scalper,AUTO TAKE PROFIT +0.8%,executed,0.00636343
1779137901,SOLUSDT,BUY,14.06,87.72,trend_scalper,AUTO ALL-IN ENTRY,executed,0.16028272
1779137921,ETHUSDT,BUY,14.46,2234.22,trend_scalper,AUTO ALL-IN ENTRY,executed,0.00647206
1779137928,SOLUSDT,SELL,22.5,85.24,trend_scalper,AUTO STOP LOSS -0.6%,executed,0.26391918
1779137941,SOLUSDT,SELL,26.0,86.57,trend_scalper,AUTO STOP LOSS -0.6%,executed,0.30035211
1779137958,ETHUSDT,SELL,13.52,2159.55,trend_scalper,Profit target +8.62%,executed,0.00626099
1779137958,SOLUSDT,BUY,13.52,86.11,trend_scalper,Trend buy rsi=50.6 ema20>ema50,executed,0.15700848
1779137961,SOLUSDT,SELL,13.61,84.94,trend_scalper,AUTO STOP LOSS -0.6%,executed,0.16028272
1779137981,ETHUSDT,SELL,14.29,2208.43,trend_scalper,AUTO STOP LOSS -0.3%,executed,0.00647206
1779137981,SOLUSDT,BUY,14.29,86.18,trend_scalper,AUTO ALL-IN ENTRY,executed,0.16581573
1779137988,ETHUSDT,BUY,22.5,2207.84,trend_scalper,AUTO ALL-IN ENTRY,executed,0.01019096
1779138001,ETHUSDT,BUY,26.0,2174.58,trend_scalper,AUTO ALL-IN ENTRY,executed,0.01195633
1779138018,SOLUSDT,SELL,13.77,87.71,trend_scalper,Profit target +4.42%,executed,0.15700848
1779138021,ETHUSDT,BUY,13.61,2174.21,trend_scalper,AUTO ALL-IN ENTRY,executed,0.00625974
1779138038,ETHUSDT,BUY,13.77,2165.58,trend_scalper,Trend buy rsi=57.5 ema20>ema50,executed,0.00635857
1779138041,SOLUSDT,SELL,14.39,86.76,trend_scalper,AUTO TAKE PROFIT +0.4%,executed,0.16581573
1779138061,ETHUSDT,SELL,25.89,2165.01,trend_scalper,AUTO TAKE PROFIT +0.8%,executed,0.01195633
1779138061,SOLUSDT,BUY,25.89,86.52,trend_scalper,AUTO ALL-IN ENTRY,executed,0.29923717
1779138081,ETHUSDT,SELL,13.84,2210.99,trend_scalper,AUTO STOP LOSS -0.6%,executed,0.00625974
1779138081,SOLUSDT,BUY,13.84,86.77,trend_scalper,AUTO ALL-IN ENTRY,executed,0.15950213
1779138098,ETHUSDT,SELL,13.88,2183.53,trend_scalper,Stop loss -2.11%,executed,0.00635857
1779138098,SOLUSDT,BUY,13.88,85.81,trend_scalper,Trend buy rsi=49.5 ema20>ema50,executed,0.16175271
1779138101,ETHUSDT,BUY,14.39,2196.09,trend_scalper,AUTO ALL-IN ENTRY,executed,0.00655255
1779138108,ETHUSDT,SELL,22.45,2202.97,trend_scalper,AUTO STOP LOSS -0.6%,executed,0.01019096
1779138108,SOLUSDT,BUY,22.45,85.39,trend_scalper,AUTO ALL-IN ENTRY,executed,0.26291135
1779138121,SOLUSDT,SELL,25.65,85.73,trend_scalper,AUTO STOP LOSS -0.6%,executed,0.29923717
1779138141,SOLUSDT,SELL,13.91,87.22,trend_scalper,AUTO STOP LOSS -0.6%,executed,0.15950213
1779138158,SOLUSDT,SELL,13.8,85.33,trend_scalper,Profit target +2.53%,executed,0.16175271
1779138161,ETHUSDT,SELL,14.35,2190.48,trend_scalper,AUTO TAKE PROFIT +0.4%,executed,0.00655255
1779138161,SOLUSDT,BUY,14.35,85.29,trend_scalper,AUTO ALL-IN ENTRY,executed,0.1682495
1779138168,ETHUSDT,BUY,13.8,2207.59,trend_scalper,Trend buy rsi=52.0 ema20>ema50,executed,0.00625116
1779138178,SOLUSDT,BUY,13.37,85.16,trend_scalper,SMART AUTO ENTRY,executed,0.15699859
1779138181,ETHUSDT,BUY,25.65,2182.18,trend_scalper,AUTO ALL-IN ENTRY,executed,0.0117543
1779138201,ETHUSDT,BUY,13.91,2217.68,trend_scalper,AUTO ALL-IN ENTRY,executed,0.00627232
1779138228,ETHUSDT,SELL,13.91,2224.62,trend_scalper,Profit target +1.53%,executed,0.00625116
1779138228,SOLUSDT,BUY,13.91,84.49,trend_scalper,Trend buy rsi=51.8 ema20>ema50,executed,0.16463487
1779138238,SOLUSDT,SELL,13.48,85.84,trend_scalper,SMART TAKE PROFIT +0.5%,executed,0.15699859
1779138241,ETHUSDT,SELL,25.64,2180.93,trend_scalper,AUTO TAKE PROFIT +0.8%,executed,0.0117543
1779138241,SOLUSDT,BUY,25.64,86.49,trend_scalper,AUTO ALL-IN ENTRY,executed,0.29645046
1779138261,ETHUSDT,SELL,14.07,2243.76,trend_scalper,AUTO STOP LOSS -0.6%,executed,0.00627232
1779138261,SOLUSDT,BUY,14.07,86.56,trend_scalper,AUTO ALL-IN ENTRY,executed,0.16254621
1779138281,SOLUSDT,SELL,14.42,85.7,trend_scalper,AUTO TAKE PROFIT +0.4%,executed,0.1682495
1779138288,SOLUSDT,SELL,13.91,84.5,trend_scalper,Profit target +8.29%,executed,0.16463487
1779138298,ETHUSDT,BUY,13.48,2203.28,trend_scalper,SMART AUTO ENTRY,executed,0.00611815
1779138298,SOLUSDT,BUY,13.91,85.96,trend_scalper,Trend buy rsi=46.8 ema20>ema50,executed,0.16181945
1779138301,SOLUSDT,SELL,25.12,84.74,trend_scalper,AUTO STOP LOSS -0.6%,executed,0.29645046
