1779136064,BTCUSDT,77556.1
1779136064,ETHUSDT,2192.76
1779136064,SOLUSDT,86.68
1779136068,BTCUSDT,79259.6
1779136068,ETHUSDT,2192.26
1779136068,SOLUSDT,84.85
1779136074,BTCUSDT,78837.8
1779136074,ETHUSDT,2225.73
1779136074,SOLUSDT,87.53
1779136080,BTCUSDT,79212.1
1779136080,ETHUSDT,2238.18
1779136080,SOLUSDT,85.2
1779136084,BTCUSDT,77460.63
1779136084,ETHUSDT,2221.56
1779136084,SOLUSDT,87.2
1779136086,BTCUSDT,79927.6
1779136086,ETHUSDT,2232.58
1779136086,SOLUSDT,84.48
1779136086,BTCUSDT,77390.44
1779136086,ETHUSDT,2241.65
1779136086,SOLUSDT,84.5
1779136094,BTCUSDT,78506.82
1779136094,ETHUSDT,2182.07
1779136094,SOLUSDT,86.81
1779136104,BTCUSDT,78129.15
1779136104,ETHUSDT,2206.98
1779136104,SOLUSDT,87.47
1779136114,BTCUSDT,78872.5
1779136114,ETHUSDT,2177.21
1779136114,SOLUSDT,87.21
1779136124,BTCUSDT,77056.89
1779136124,ETHUSDT,2238.34
1779136124,SOLUSDT,84.47
1779136128,BTCUSDT,77002.53
1779136128,ETHUSDT,2160.97
1779136128,SOLUSDT,86.55
1779136134,BTCUSDT,77098.36
1779136134,ETHUSDT,2205.0
1779136134,SOLUSDT,85.3
1779136140,BTCUSDT,79582.36
1779136140,ETHUSDT,2168.91
1779136140,SOLUSDT,87.04
1779136144,BTCUSDT,79544.71
1779136144,ETHUSDT,2160.23
1779136144,SOLUSDT,84.61
1779136146,BTCUSDT,79407.65
1779136146,ETHUSDT,2205.23
1779136146,SOLUSDT,86.49
1779136146,BTCUSDT,77453.26
1779136146,ETHUSDT,2234.32
1779136146,SOLUSDT,87.34
1779136154,BTCUSDT,77369.12
1779136154,ETHUSDT,2162.93
1779136154,SOLUSDT,85.36
1779136164,BTCUSDT,78484.48
1779136164,ETHUSDT,2242.69
1779136164,SOLUSDT,86.53
1779136174,BTCUSDT,79474.33
1779136174,ETHUSDT,2156.53
1779136174,SOLUSDT,84.45
1779136184,BTCUSDT,78814.34
1779136184,ETHUSDT,2206.31
1779136184,SOLUSDT,85.56
1779136188,BTCUSDT,77659.93
1779136188,ETHUSDT,2172.69
1779136188,SOLUSDT,86.15
1779136194,BTCUSDT,77943.69
1779136194,ETHUSDT,2174.46
1779136194,SOLUSDT,85.03
1779136200,BTCUSDT,77290.19
1779136200,ETHUSDT,2220.57
1779136200,SOLUSDT,87.01
1779136204,BTCUSDT,78931.54
1779136204,ETHUSDT,2215.62
1779136204,SOLUSDT,85.38
1779136206,BTCUSDT,78542.15
1779136206,ETHUSDT,2166.48
1779136206,SOLUSDT,86.2
1779136206,BTCUSDT,77516.21
1779136206,ETHUSDT,2189.67
1779136206,SOLUSDT,86.19
1779136214,BTCUSDT,78429.18
1779136214,ETHUSDT,2167.75
1779136214,SOLUSDT,84.82
1779136224,BTCUSDT,79240.47
1779136224,ETHUSDT,2178.24
1779136224,SOLUSDT,85.55
1779136234,BTCUSDT,78423.34
1779136234,ETHUSDT,2228.4
1779136235,SOLUSDT,85.67
1779136245,BTCUSDT,78847.83
1779136245,ETHUSDT,2185.09
1779136245,SOLUSDT,87.05
1779136248,BTCUSDT,79132.54
1779136248,ETHUSDT,2210.33
1779136248,SOLUSDT,87.58
1779136255,BTCUSDT,77043.54
1779136255,ETHUSDT,2197.55
1779136255,SOLUSDT,87.31
1779136260,BTCUSDT,78526.97
1779136260,ETHUSDT,2224.98
1779136260,SOLUSDT,85.96
1779136265,BTCUSDT,77991.23
1779136265,ETHUSDT,2186.64
1779136265,SOLUSDT,85.21
1779136266,BTCUSDT,78433.91
1779136266,ETHUSDT,2188.33
1779136266,SOLUSDT,87.41
1779136266,BTCUSDT,78468.58
1779136266,ETHUSDT,2230.41
1779136266,SOLUSDT,84.51
1779136275,BTCUSDT,77646.74
1779136275,ETHUSDT,2217.54
1779136275,SOLUSDT,85.71
1779136285,BTCUSDT,76943.91
1779136285,ETHUSDT,2169.12
1779136285,SOLUSDT,87.24
1779136295,BTCUSDT,79788.83
1779136295,ETHUSDT,2173.05
1779136295,SOLUSDT,86.3
1779136305,BTCUSDT,78321.91
1779136305,ETHUSDT,2159.3
1779136305,SOLUSDT,84.52
1779136308,BTCUSDT,78982.37
1779136308,ETHUSDT,2159.36
1779136308,SOLUSDT,85.28
1779136315,BTCUSDT,79853.05
1779136315,ETHUSDT,2184.46
1779136315,SOLUSDT,84.28
1779136320,BTCUSDT,77812.88
1779136320,ETHUSDT,2191.89
1779136320,SOLUSDT,87.1
1779136325,BTCUSDT,77991.83
1779136325,ETHUSDT,2193.72
1779136325,SOLUSDT,86.36
1779136326,BTCUSDT,76959.85
1779136326,ETHUSDT,2234.47
1779136326,SOLUSDT,85.7
1779136326,BTCUSDT,77184.93
1779136326,ETHUSDT,2170.8
1779136326,SOLUSDT,84.46
1779136335,BTCUSDT,79309.1
1779136335,ETHUSDT,2160.98
1779136335,SOLUSDT,84.77
1779136345,BTCUSDT,78915.23
1779136345,ETHUSDT,2223.78
1779136345,SOLUSDT,84.61
1779136355,BTCUSDT,78221.07
1779136355,ETHUSDT,2226.13
1779136355,SOLUSDT,84.94
1779136365,BTCUSDT,77189.37
1779136365,ETHUSDT,2211.22
1779136365,SOLUSDT,86.98
1779136368,BTCUSDT,77791.21
1779136368,ETHUSDT,2211.28
1779136368,SOLUSDT,84.61
1779136375,BTCUSDT,79140.61
1779136375,ETHUSDT,2228.86
1779136375,SOLUSDT,87.54
1779136380,BTCUSDT,77576.19
1779136380,ETHUSDT,2186.83
1779136380,SOLUSDT,84.54
1779136385,BTCUSDT,78175.17
1779136385,ETHUSDT,2238.99
1779136385,SOLUSDT,87.53
1779136386,BTCUSDT,79463.65
1779136386,ETHUSDT,2209.69
1779136386,SOLUSDT,87.57
1779136386,BTCUSDT,78197.05
1779136386,ETHUSDT,2207.98
1779136386,SOLUSDT,87.45
1779136395,BTCUSDT,79115.56
1779136395,ETHUSDT,2202.31
1779136395,SOLUSDT,84.58
1779136405,BTCUSDT,79931.13
1779136405,ETHUSDT,2167.22
1779136405,SOLUSDT,85.28
1779136415,BTCUSDT,78108.5
1779136415,ETHUSDT,2157.87
1779136415,SOLUSDT,85.22
1779136425,BTCUSDT,79462.81
1779136425,ETHUSDT,2215.19
1779136425,SOLUSDT,86.86
1779136428,BTCUSDT,78042.87
1779136428,ETHUSDT,2201.57
1779136428,SOLUSDT,86.06
1779136435,BTCUSDT,78958.77
1779136435,ETHUSDT,2199.34
1779136435,SOLUSDT,85.69
1779136440,BTCUSDT,78045.03
1779136440,ETHUSDT,2229.04
1779136440,SOLUSDT,85.24
1779136445,BTCUSDT,77958.05
1779136445,ETHUSDT,2190.28
1779136445,SOLUSDT,84.82
1779136446,BTCUSDT,79837.89
1779136446,ETHUSDT,2205.31
1779136446,SOLUSDT,84.8
1779136446,BTCUSDT,77065.25
1779136446,ETHUSDT,2241.73
1779136446,SOLUSDT,87.16
1779136455,BTCUSDT,78049.85
1779136455,ETHUSDT,2218.01
1779136455,SOLUSDT,86.97
1779136465,BTCUSDT,77225.93
1779136465,ETHUSDT,2160.25
1779136465,SOLUSDT,85.64
1779136475,BTCUSDT,79412.48
1779136475,ETHUSDT,2231.66
1779136475,SOLUSDT,87.03
1779136485,BTCUSDT,76869.22
1779136485,ETHUSDT,2231.6
1779136485,SOLUSDT,84.71
1779136488,BTCUSDT,77121.86
1779136488,ETHUSDT,2228.94
1779136488,SOLUSDT,86.46
1779136495,BTCUSDT,79353.17
1779136495,ETHUSDT,2161.79
1779136495,SOLUSDT,87.0
1779136500,BTCUSDT,78969.6
1779136500,ETHUSDT,2203.88
1779136500,SOLUSDT,85.19
1779136505,BTCUSDT,79028.6
1779136505,ETHUSDT,2171.36
1779136505,SOLUSDT,84.37
1779136506,BTCUSDT,76982.01
1779136506,ETHUSDT,2174.91
1779136506,SOLUSDT,85.09
1779136506,BTCUSDT,78974.94
1779136506,ETHUSDT,2211.72
1779136506,SOLUSDT,87.31
1779136515,BTCUSDT,77348.29
1779136515,ETHUSDT,2203.06
1779136515,SOLUSDT,85.77
1779136520,BTCUSDT,77101.9
1779136520,ETHUSDT,2210.33
1779136520,SOLUSDT,87.12
1779136525,BTCUSDT,77478.97
1779136525,ETHUSDT,2234.86
1779136525,SOLUSDT,84.38
1779136535,BTCUSDT,78222.19
1779136535,ETHUSDT,2166.54
1779136535,SOLUSDT,85.69
1779136540,BTCUSDT,79059.25
1779136540,ETHUSDT,2230.48
1779136540,SOLUSDT,86.34
1779136545,BTCUSDT,79050.12
1779136545,ETHUSDT,2223.92
1779136545,SOLUSDT,86.13
1779136548,BTCUSDT,78555.88
1779136548,ETHUSDT,2228.65
1779136548,SOLUSDT,86.81
1779136555,BTCUSDT,77524.26
1779136555,ETHUSDT,2192.52
1779136555,SOLUSDT,86.63
1779136560,BTCUSDT,78898.13
1779136560,ETHUSDT,2158.43
1779136560,SOLUSDT,84.81
1779136565,BTCUSDT,79944.61
1779136565,ETHUSDT,2178.82
1779136565,SOLUSDT,85.2
1779136566,BTCUSDT,77210.59
1779136566,ETHUSDT,2196.43
1779136566,SOLUSDT,86.6
1779136566,BTCUSDT,79872.83
1779136566,ETHUSDT,2169.77
1779136566,SOLUSDT,84.32
1779136575,BTCUSDT,76954.45
1779136575,ETHUSDT,2242.04
1779136575,SOLUSDT,84.92
1779136580,BTCUSDT,79874.14
1779136580,ETHUSDT,2212.99
1779136580,SOLUSDT,87.56
1779136585,BTCUSDT,77062.44
1779136585,ETHUSDT,2187.6
1779136585,SOLUSDT,85.09
1779136595,BTCUSDT,79962.16
1779136595,ETHUSDT,2231.91
1779136595,SOLUSDT,86.87
1779136600,BTCUSDT,79767.05
1779136600,ETHUSDT,2235.52
1779136600,SOLUSDT,84.32
1779136605,BTCUSDT,77774.7
1779136605,ETHUSDT,2189.35
1779136605,SOLUSDT,85.35
1779136608,BTCUSDT,76987.24
1779136608,ETHUSDT,2166.44
1779136608,SOLUSDT,87.1
1779136615,BTCUSDT,79037.6
1779136615,ETHUSDT,2204.2
1779136615,SOLUSDT,87.45
1779136620,BTCUSDT,77118.34
1779136620,ETHUSDT,2166.4
1779136620,SOLUSDT,86.08
1779136625,BTCUSDT,77486.73
1779136625,ETHUSDT,2168.84
1779136625,SOLUSDT,84.57
1779136626,BTCUSDT,77580.18
1779136626,ETHUSDT,2156.65
1779136626,SOLUSDT,87.1
1779136626,BTCUSDT,77201.91
1779136626,ETHUSDT,2222.38
1779136626,SOLUSDT,85.44
1779136635,BTCUSDT,78010.99
1779136635,ETHUSDT,2221.67
1779136635,SOLUSDT,85.57
1779136640,BTCUSDT,78303.7
1779136640,ETHUSDT,2218.11
1779136640,SOLUSDT,86.22
1779136645,BTCUSDT,79417.85
1779136645,ETHUSDT,2241.43
1779136645,SOLUSDT,86.5
1779136655,BTCUSDT,77562.36
1779136655,ETHUSDT,2201.34
1779136655,SOLUSDT,86.67
1779136660,BTCUSDT,79403.95
1779136660,ETHUSDT,2205.88
1779136660,SOLUSDT,87.06
1779136665,BTCUSDT,78457.79
1779136665,ETHUSDT,2209.37
1779136665,SOLUSDT,84.35
1779136668,BTCUSDT,77544.24
1779136668,ETHUSDT,2195.12
1779136668,SOLUSDT,87.3
1779136675,BTCUSDT,79080.72
1779136675,ETHUSDT,2211.6
1779136675,SOLUSDT,87.53
1779136680,BTCUSDT,78517.81
1779136680,ETHUSDT,2230.93
1779136680,SOLUSDT,85.11
1779136685,BTCUSDT,78985.83
1779136685,ETHUSDT,2191.43
1779136685,SOLUSDT,85.13
1779136686,BTCUSDT,78572.54
1779136686,ETHUSDT,2237.04
1779136686,SOLUSDT,87.22
1779136686,BTCUSDT,79166.67
1779136686,ETHUSDT,2186.41
1779136686,SOLUSDT,84.76
1779136695,BTCUSDT,77267.32
1779136695,ETHUSDT,2241.13
1779136695,SOLUSDT,85.68
1779136700,BTCUSDT,77371.09
1779136700,ETHUSDT,2210.04
1779136700,SOLUSDT,84.72
1779136705,BTCUSDT,79015.52
1779136705,ETHUSDT,2202.14
1779136705,SOLUSDT,86.84
1779136715,BTCUSDT,77475.02
1779136715,ETHUSDT,2165.12
1779136715,SOLUSDT,87.18
1779136720,BTCUSDT,78294.31
1779136720,ETHUSDT,2188.96
1779136720,SOLUSDT,85.2
1779136725,BTCUSDT,78746.3
1779136725,ETHUSDT,2234.35
1779136725,SOLUSDT,86.85
1779136728,BTCUSDT,77153.6
1779136728,ETHUSDT,2160.62
1779136728,SOLUSDT,84.57
1779136735,BTCUSDT,77258.43
1779136735,ETHUSDT,2201.34
1779136735,SOLUSDT,87.07
1779136740,BTCUSDT,77539.98
1779136740,ETHUSDT,2212.24
1779136740,SOLUSDT,84.93
1779136745,BTCUSDT,77532.65
1779136745,ETHUSDT,2183.63
1779136745,SOLUSDT,84.97
1779136746,BTCUSDT,78087.29
1779136746,ETHUSDT,2179.5
1779136746,SOLUSDT,84.77
1779136746,BTCUSDT,77547.44
1779136746,ETHUSDT,2160.73
1779136746,SOLUSDT,85.13
1779136755,BTCUSDT,78966.21
1779136755,ETHUSDT,2237.35
1779136755,SOLUSDT,84.63
1779136760,BTCUSDT,78513.75
1779136760,ETHUSDT,2159.91
1779136760,SOLUSDT,86.52
1779136765,BTCUSDT,78356.27
1779136765,ETHUSDT,2190.07
1779136765,SOLUSDT,86.49
1779136775,BTCUSDT,77498.01
1779136775,ETHUSDT,2191.91
1779136775,SOLUSDT,87.22
1779136780,BTCUSDT,79648.7
1779136780,ETHUSDT,2173.37
1779136780,SOLUSDT,85.77
1779136785,BTCUSDT,79157.0
1779136785,ETHUSDT,2178.37
1779136785,SOLUSDT,85.8
1779136788,BTCUSDT,77180.85
1779136788,ETHUSDT,2221.64
1779136788,SOLUSDT,84.53
1779136795,BTCUSDT,77991.87
1779136795,ETHUSDT,2243.3
1779136795,SOLUSDT,84.83
1779136800,BTCUSDT,79340.47
1779136800,ETHUSDT,2237.68
1779136800,SOLUSDT,86.59
1779136805,BTCUSDT,79336.77
1779136805,ETHUSDT,2161.92
1779136805,SOLUSDT,86.51
1779136806,BTCUSDT,79670.15
1779136806,ETHUSDT,2238.34
1779136806,SOLUSDT,86.95
1779136806,BTCUSDT,78800.92
1779136806,ETHUSDT,2224.82
1779136806,SOLUSDT,84.45
1779136815,BTCUSDT,77378.46
1779136815,ETHUSDT,2198.98
1779136815,SOLUSDT,85.69
1779136820,BTCUSDT,79862.13
1779136820,ETHUSDT,2224.42
1779136820,SOLUSDT,86.11
1779136826,BTCUSDT,79352.85
1779136826,ETHUSDT,2236.03
1779136826,SOLUSDT,84.87
1779136836,BTCUSDT,79018.93
1779136836,ETHUSDT,2210.6
1779136836,SOLUSDT,85.29
1779136840,BTCUSDT,77247.94
1779136840,ETHUSDT,2233.75
1779136840,SOLUSDT,86.32
1779136846,BTCUSDT,79520.69
1779136846,ETHUSDT,2200.27
1779136846,SOLUSDT,84.95
1779136848,BTCUSDT,79947.53
1779136848,ETHUSDT,2215.79
1779136848,SOLUSDT,84.28
1779136856,BTCUSDT,77076.4
1779136856,ETHUSDT,2239.33
1779136856,SOLUSDT,87.57
1779136860,BTCUSDT,79387.21
1779136860,ETHUSDT,2238.15
1779136860,SOLUSDT,86.15
1779136866,BTCUSDT,76994.46
1779136866,ETHUSDT,2157.04
1779136866,SOLUSDT,86.87
1779136866,BTCUSDT,79398.81
1779136866,ETHUSDT,2219.64
1779136866,SOLUSDT,85.54
1779136866,BTCUSDT,77565.52
1779136866,ETHUSDT,2175.98
1779136866,SOLUSDT,85.1
1779136876,BTCUSDT,78128.83
1779136876,ETHUSDT,2224.51
1779136876,SOLUSDT,84.31
1779136880,BTCUSDT,79076.73
1779136880,ETHUSDT,2209.3
1779136880,SOLUSDT,84.5
1779136886,BTCUSDT,78456.06
1779136886,ETHUSDT,2240.37
1779136886,SOLUSDT,87.62
1779136896,BTCUSDT,79084.13
1779136896,ETHUSDT,2166.9
1779136896,SOLUSDT,84.43
1779136900,BTCUSDT,79582.49
1779136900,ETHUSDT,2222.75
1779136900,SOLUSDT,85.43
1779136906,BTCUSDT,78363.67
1779136906,ETHUSDT,2162.19
1779136906,SOLUSDT,85.31
1779136908,BTCUSDT,77566.06
1779136908,ETHUSDT,2177.8
1779136908,SOLUSDT,87.5
1779136916,BTCUSDT,78362.95
1779136916,ETHUSDT,2229.37
1779136916,SOLUSDT,85.22
1779136920,BTCUSDT,79224.13
1779136920,ETHUSDT,2168.74
1779136920,SOLUSDT,87.54
1779136926,BTCUSDT,77410.52
1779136926,ETHUSDT,2188.17
1779136926,SOLUSDT,85.86
1779136926,BTCUSDT,77003.36
1779136926,ETHUSDT,2229.2
1779136926,SOLUSDT,85.38
1779136926,BTCUSDT,77633.73
1779136926,ETHUSDT,2202.27
1779136926,SOLUSDT,86.96
1779136936,BTCUSDT,79535.6
1779136936,ETHUSDT,2215.71
1779136936,SOLUSDT,86.46
1779136940,BTCUSDT,79489.62
1779136940,ETHUSDT,2214.18
1779136940,SOLUSDT,86.28
1779136946,BTCUSDT,78022.53
1779136946,ETHUSDT,2174.95
1779136946,SOLUSDT,85.74
1779136956,BTCUSDT,78288.09
1779136956,ETHUSDT,2199.85
1779136956,SOLUSDT,85.75
1779136960,BTCUSDT,77372.12
1779136960,ETHUSDT,2239.06
1779136960,SOLUSDT,84.35
1779136966,BTCUSDT,78041.27
1779136966,ETHUSDT,2224.28
1779136966,SOLUSDT,86.07
1779136968,BTCUSDT,79139.26
1779136968,ETHUSDT,2202.83
1779136968,SOLUSDT,85.57
1779136976,BTCUSDT,79612.24
1779136976,ETHUSDT,2187.74
1779136976,SOLUSDT,85.73
1779136980,BTCUSDT,78208.3
1779136980,ETHUSDT,2203.65
1779136980,SOLUSDT,85.2
1779136986,BTCUSDT,79739.23
1779136986,ETHUSDT,2237.81
1779136986,SOLUSDT,84.42
1779136986,BTCUSDT,78544.66
1779136986,ETHUSDT,2164.11
1779136986,SOLUSDT,84.38
1779136986,BTCUSDT,77862.99
1779136986,ETHUSDT,2221.48
1779136986,SOLUSDT,84.32
1779136996,BTCUSDT,77546.89
1779136996,ETHUSDT,2238.22
1779136996,SOLUSDT,86.1
1779137000,BTCUSDT,77778.2
1779137000,ETHUSDT,2170.91
1779137000,SOLUSDT,86.85
1779137006,BTCUSDT,76873.33
1779137006,ETHUSDT,2210.82
1779137006,SOLUSDT,85.5
1779137016,BTCUSDT,78944.55
1779137016,ETHUSDT,2180.45
1779137016,SOLUSDT,86.63
1779137020,BTCUSDT,79242.04
1779137020,ETHUSDT,2189.26
1779137020,SOLUSDT,85.61
1779137026,BTCUSDT,79051.55
1779137026,ETHUSDT,2217.11
1779137026,SOLUSDT,86.88
1779137028,BTCUSDT,77710.27
1779137028,ETHUSDT,2208.56
1779137028,SOLUSDT,85.59
1779137036,BTCUSDT,79205.31
1779137036,ETHUSDT,2236.63
1779137036,SOLUSDT,84.82
1779137040,BTCUSDT,79876.81
1779137040,ETHUSDT,2226.92
1779137040,SOLUSDT,84.96
1779137046,BTCUSDT,76868.52
1779137046,ETHUSDT,2240.64
1779137046,SOLUSDT,84.84
